uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000177989100029,Implementation of glycogen accumulating bacteria in treating nutrient-deficient wastewater,Water Science and Technology,Water Science and...,2002,"activated sludge,bioreactor configuration,glycogen accumulating bacteria,non-filamentous bulking,nutrient-deficiency,slime formation","jobbagy_a,literathy_b,tardy_g"
WOS:000177989100030,Competition between polyphosphate- and glycogen-accumulating organisms in biological phosphorus removal systems - effect of temperature,Water Science and Technology,Water Science and...,2002,"enhanced biological phosphorus removal (ebpr),glycogen-accumulating non-poly-p organisms (gaos),polyphosphate-accumulating organisms (paos),temperature","whang_lm,park_jk"
WOS:000177989100031,Density separation and molecular methods to characterize enhanced biological phosphorus removal system populations,Water Science and Technology,Water Science and...,2002,"denaturing gradient gel electrophoresis,density,enhanced biological phosphorus removal","schuler_aj,onuki_m,satoh_h,mino_t"
WOS:000177989100068,Quantifying the impact of wastewater micronutrient composition on in situ growth activity of Acinetobacter spp.,Water Science and Technology,Water Science and...,2002,"acinetobacter johnsonii,activated sludge,growth activity,micronutrients,precursor 16s rrna,strain 210a","oerther_db,van_loosdrecht_mcm,raskin_l"
WOS:000178380900037,Polyphosphate kinase from activated sludge performing enhanced biological phosphorus removal,Applied and Environmental Microbiology,Applied and Environmental...,2002,NA,"mcmahon_kd,dojka_ma,pace_nr,jenkins_d,keasling_jd"
WOS:000178390200063,Microbial community composition and function in wastewater treatment plants,Antonie Van Leeuwenhoek International Journal of General and Molecular Microbiology,Antonie Van Leeuwenhoek...,2002,"fish,microautoradiography,microbial ecology,nitrogen removal,phosphorus removal,wastewater treatment","wagner_m,loy_a,nogueira_r,purkhold_u,lee_n,daims_h"
WOS:000178390200064,A review and update of the microbiology of enhanced biological phosphorus removal in wastewater treatment plants,Antonie Van Leeuwenhoek International Journal of General and Molecular Microbiology,Antonie Van Leeuwenhoek...,2002,"accumulibacter,activated sludge microbiology,ebpr,gao,pao,phosphorus removal","blackall_ll,crocetti_g,saunders_am,bond_pl"
WOS:000178434900023,Effects of pH on enhanced biological phosphorus removal metabolisms,Water Science and Technology,Water Science and...,2002,"activated sludge,enhanced biological phosphorus removal,glycogen-accumulating organisms,ph,polyphosphate-accumulating organisms","schuler_aj,jenkins_d"
WOS:000178434900024,Effect of pH control on EBPR stability and efficiency,Water Science and Technology,Water Science and...,2002,"activated sludge,ebpr,glycogen,pha,ph control,polyphosphate","serafim_ls,lemos_pc,reis_mam"
WOS:000178434900025,"Environmental factors contributing to the ""G bacteria"" population in full-scale EBPR plants",Water Science and Technology,Water Science and...,2002,"activated sludge,enhanced biological phosphorus removal,""g"" bacteria,polyphosphate accumulating organisms,population dynamics","griffiths_pc,stratton_hm,seviour_rj"
WOS:000178481500001,Analysis of the microbial community structure and function of a laboratory scale enhanced biological phosphorus removal reactor,Environmental Microbiology,Environmental Microbiology,2002,NA,"levantesi_c,serafim_ls,crocetti_gr,lemos_pc,rossetti_s,blackall_ll,reis_mam,tandoi_v"
WOS:000178794000005,Physical enrichment of polyphosphate-accumulating organisms in activated sludge,Water Environment Research,Water Environment Research,2002,"polyphosphate-accumulating organisms,flow cytometry,4 ' 6-diamidino-2-phenylindole dihydrochloride,gradient centrifugation,enhanced biological phosphorus removal","hung_ch,peccia_j,zilles_jl,noguera_dr"
WOS:000179363300009,Glycogen-accumulating organisms in laboratory-scale and full-scale wastewater treatment processes,Microbiology-Sgm,Microbiology-Sgm,2002,"gaos,fluorescence in situ hybridization (fish),wastewater treatment,ebpr","crocetti_gr,banfield_jf,keller_j,bond_pl,blackall_ll"
WOS:000179440400003,Microbiology of enhanced biological phosphorus removal in aerated-anoxic orbal processes,Water Environment Research,Water Environment Research,2002,"aerated-anoxic processes,candidatus accumulibacter phosphates,enhanced biological phosphorus removal,orbal process,phosphorus removal,polyphosphate,rhodocyclus","zilles_jl,peccia_j,noguera_dr"
WOS:000179563500018,Temperature effect on microbial community of enhanced biological phosphorus removal system,Water Research,Water Research,2003,"phosphorus-accumulating organisms,glycogen-accumulating organisms,temperature effect,enhanced biological phosphorus removal microbial community","panswad_t,doungchai_a,anotai_j"
WOS:000180146800011,Microbial community analysis of 5-stage biological nutrient removal process with step feed system,Journal of Microbiology and Biotechnology,Journal of Microbiology...,2002,"biological nutrient removal (bnr),community analysis,fluorescence in-situ hybridization (fish),dpaos,16s rdna analysis,paos","park_jb,lee_hw,lee_sy,lee_jo,bang_is,choi_es,park_dh,park_yk"
WOS:000180570600003,Enrichment of denitrifying glycogen-accumulating organisms in anaerobic/anoxic activated sludge system,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2003,"denitrifying glycogen-accumulating organisms (dgao),dpao,gao,toga,n2o, nitrite build-up","zeng_rj,yuan_zg,keller_j"
WOS:000182237500002,Molecular mechanism of polyphosphate accumulation in bacteria and its application - Monograph,Seibutsu-Kogaku Kaishi,Seibutsu-Kogaku Kaishi,2003,"polyphosphate,amino acid starvation,lon protease,ribosomal proteins,activated sludge,phosphorus removal,phosphorus recycling,glucokinase",kuroda_a
WOS:000182421600024,Microbial communities in activated sludge performing enhanced biological phosphorus removal in a sequencing batch reactor,Water Research,Water Research,2003,"microbial community,enhanced biological phosphorus removal,sequencing batch reactor","jeon_co,lee_ds,park_jm"
WOS:000183229800014,The characteristics of the bacterial community structure and population dynamics for phosphorus removal in SBR activated sludge processes,Water Research,Water Research,2003,"phosphorus removal activity,quinone profiles,population dynamics,species succession,sequencing batch reactor","lin_ck,katayama_y,hosomi_m,murakami_a,okada_m"
WOS:000183355600002,Identification and comparison of aerobic and denitrifying polyphosphate-accumulating organisms,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2003,"polyphosphate-accumulating organisms (paos),denitrifying polyphosphate-accumulating organisms (dpaos),fluorescence in situ hybridization (fish),accumulibacter,activated sludge,enhanced biological phosphorus removal (ebpr)","zeng_rj,saunders_am,yuan_zg,blackall_ll,keller_j"
WOS:000183758500005,Model-based analysis of anaerobic acetate uptake by a mixed culture of polyphosphate-accumulating and glycogen-accumulating organisms,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2003,"polyphosphate-accumulating organisms (paos),glycogen-accumulating organisms (gaos),toga,metabolic model,anaerobic acetate uptake,model identification","zeng_rj,yuan_zg,keller_j"
WOS:000183839100020,Molecular characterization of the microbial community structure in two activated sludge systems for the advanced treatment of domestic effluents,Water Research,Water Research,2003,"activated sludge,ebpr,fish,t-rflp,16s rdna analysis","eschenhagen_m,schuppler_m,roske_i"
WOS:000183919700011,Microbial communities of activated sludge performing enhanced biological phosphorus removal in a sequencing batch reactor supplied with glucose,Journal of Microbiology and Biotechnology,Journal of Microbiology...,2003,"ebpr sequencing batch reactor,phosphorus removal,wastewater","jeon_co,woo_sh,park_jm"
WOS:000184160600009,Long-term population dynamics and in situ physiology in activated sludge systems with enhanced biological phosphorus removal operated with and without nitrogen removal,Systematic and Applied Microbiology,Systematic and Applied...,2003,"activated sludge,phosphorus and nitrogen removal,fluorescence in situ hybridization (fish),microautoradiography (mar),phosphorus-accumlating organisms (paos),rhodocyclus (accumulibacter),actinobacteria,glycogen-accumulating organisms (gaos)","lee_n,nielsen_ph,aspegren_h,henze_m,schleifer_kh,jansen_jl"
WOS:000184522700011,Conventional morphological and functional evaluation of the microbial populations in a sequencing batch reactor performing EBPR,Journal of Environmental Science and Health Part A-Toxic/Hazardous Substances and Environmental Engineering,Journal of Environmental...,2003,"enhanced biological phosphorus removal,granular activated sludge,morphology,phosphorus accumulating organisms tetrad/sarcina-like cells","dulekgurgen_e,yesiladali_k,ovez_s,tamerler_c,artan_n,orhon_d"
WOS:000184595400004,Quantitative estimation of the role of denitrifying phosphate accumulating organisms in nutrient removal,Water Science and Technology,Water Science and...,2003,"biological nutrient removal,denitrifiers,denitrifying polyphosphate-accumulating organisms,(dn-pao),hydrolysis,polyphosphate-accumulating organisms (pao)","shoji_t,satoh_h,mino_t"
WOS:000184595400006,The effect of GAOs (glycogen accumulating organisms) on anaerobic carbon requirements in full-scale Australian EBPR (enhanced biological phosphorus removal) plants,Water Science and Technology,Water Science and...,2003,"enhanced biological phosphorus removal (ebpr),fluorescence in situ hybridisation (fish),glycogen accumulating organism (gao),polyphosphate accumulating organism (pao),poly-beta-hydroxyalkanoate (pha),volatile fatty acid (vfa)","saunders_am,oehmen_a,blackall_ll,yuan_z,keller_j"
WOS:000184595400016,Design of nutrient removal activated sludge systems,Water Science and Technology,Water Science and...,2003,"activated sludge model no. 2 (asm2),design,models,nutrient removal,nitrogen,phosphorus","manga_j,ferrer_j,seco_a,garcia-usach_f"
WOS:000184595400031,Polyhydroxyalkanoate form and polyphosphate regulation: keys to biological phosphorus and glycogen transformations?,Water Science and Technology,Water Science and...,2003,"phosphorus,polyhydroxyalkanoate,wastewater","randall_aa,chen_y,liu_yh,mccue_t"
WOS:000185444500005,"Simultaneous nitrification, denitrification, and phosphorus removal in a lab-scale sequencing batch reactor",Biotechnology and Bioengineering,Biotechnology and Bioengineering,2003,"simultaneous nitrification,denitrification and phosphorus removal (sndpr),denitrifying glycogen-accumulating organisms (dgaos),titration and off-gas analysis (toga),nitrous oxide (n2o),nitrite pathway","zeng_rj,lemaire_r,yuan_z,keller_j"
WOS:000186236800003,Pilot plant tests on the novel process for phosphorus recovery from municipal wastewater,Journal of Chemical Engineering of Japan,Journal of Chemical...,2003,"activated sludge,enhanced biological phosphorus removal,phosphorus recycling,pilot plant,polyphosphate","takiguchi_n,kuroda_a,kato_j,nukanobu_k,ohtake_h"
WOS:000186649600004,The effect of an initial anaerobic zone on the nutrient requirements of activated sludge,Water Environment Research,Water Environment Research,2003,"anaerobic-aerobic activated sludge,nutrient deficiency,nutrient requirements,bacterial storage products","harper_wf,jenkins_d"
WOS:000186649600009,Controlling biosolids phosphorus content in enhanced biological phosphorus removal reactors,Water Environment Research,Water Environment Research,2003,"enhanced biological phosphorus removal,biosolids,phosphorus content,polyphosphate-accumulating organisms,primary sludge,waste activated sludge","chaparro_sk,noguera_dr"
WOS:000187208400008,Characterization of enhanced biological phosphorus release and removal by activated sludge,Acta Chimica Slovenica,Acta Chimica Slovenica,2003,"bioaugmentation,phosphorus,wastewater","hrenovic_j,orhan_y,buyukgungor_h"
WOS:000187431000002,Nitrogen fixation in the activated sludge treatment of thermomechanical pulping wastewater: effect of dissolved oxygen,Water Science and Technology,Water Science and...,2003,"activated sludge,bod : n : p ratio,nitrogen fixation,thermornechanical pulping wastewater","slade_ah,anderson_sm,evans_bg"
