uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix,environment,category
WOS:000239498100013,Proliferation of glycogen accumulating organisms induced by Fe(III) dosing in a domestic wastewater treatment plant,Water Science and Technology,Water Science and...,2006,"activated sludge,chemical precipitation,glycogen accumulating organisms,phosphorus removal,polyphosphate accumulating organisms","jobbagy_a,literathy_b,wong_m_-t,tardy_g,liu_w_-t",all,all
WOS:000509632100037,Stress-induced assays for polyphosphate quantification by uncoupling acetic acid uptake and anaerobic phosphorus release,Water Research,Water Research,2020,"polyphosphate (poly-p),enhanced biological phosphorus removal (ebpr),polyphosphate-accumulating organisms (paos),quantification","feng_cuijie,welles_laurens,zhang_xuedong,pronk_mario,de_graaff_danny,van_loosdrecht_mark",all,all
WOS:000430520200027,Denitrifying capabilities of & IT;Tetrasphaera & IT; and their contribution towards nitrous oxide production in enhanced biological phosphorus removal processes,Water Research,Water Research,2018,"tetrasphaem-related bacteria,polyphosphate accumulating organisms (pao),enhanced biological phosphorus removal (ebpr),denitrification,nitrous oxide (n2o),electron competition","marques_ricardo,ribera-guardia_anna,santos_jorge,carvalho_gilda,reis_maria_a_m,pijuan_maite,oehmen_adrian",all,all
WOS:000276973400018,Assessing the abundance and activity of denitrifying polyphosphate accumulating organisms through molecular and chemical techniques,Water Science and Technology,Water Science and...,2010,"candidatus accumulibacter phosphatis,denitrifying pao (dpao),enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao)","oehmen_adrian,carvalho_gilda,freitas_filomena,reis_maria_a_m",all,all
WOS:000239498100030,Floc-forming properties of polyphosphate accumulating organisms in activated sludge,Water Science and Technology,Water Science and...,2006,"activated sludge flocs,deflocculation,enhanced biological phosphorus removal,extracellular polymeric substances,fluorescence in situ hybridization,polyphosphate-accumulating organisms,p-recovery","larsen_p,eriksen_p_s,lou_m_a,thomsen_t_r,kong_y_h,nielsen_j_l,nielsen_p_h",all,all
WOS:000170142600021,A modification to the Activated Sludge Model No. 2 based on the competition between phosphorus-accumulating organisms and glycogen-accumulating organisms,Water Science and Technology,Water Science and...,2001,"activated sludge model no. 2 (asm2),denitrification,enhanced biological phosphorus removal (ebpr),glycogen accumulating organisms (gaos),nutrient removal,phosphorus accumulating organisms (paos)","manga_j,ferrer_j,garcia-usach_f,seco_a",all,all
WOS:000080895200014,Polyphosphate formation by Acinetobacter johnsonii 210A: effect of cellular energy status and phosphate-specific transport system,Applied Microbiology and Biotechnology,Applied Microbiology and...,1999,NA,"van_niel_ewj,de_best_jh,kets_epw,bonting_cfc,kortstee_gjj",all,all
WOS:000341348500015,The effect of substrate competition on the metabolism of polyphosphate accumulating organisms (PAOs),Water Research,Water Research,2014,"enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),volatile fatty acids (vfas),substrate competition,metabolic model","carvalheira_monica,oehmen_adrian,carvalho_gilda,reis_maria_a_m",all,all
WOS:000358805000001,Microbiological study of bacteriophage induction in the presence of chemical stress factors in enhanced biological phosphorus removal (EBPR),Water Research,Water Research,2015,"biological phosphorus removal,ebpr upset,bacteriophage induction,heavy metal,cyanide,antibiotic","motlagh_amir_mohaghegh,bhattacharjee_ananda_s,goel_ramesh",all,all
WOS:000263772800009,Altered Carbon Flow by Polyphosphate-Accumulating Organisms During Enhanced Biological Phosphorus Removal,Water Environment Research,Water Environment Research,2009,"polyphosphate-accumulating organisms,enhanced biological phosphorus removal,methylmalonyl-coa pathway,glyoxylate pathway,poly-beta-hydroxyl valerate","ahn_chang_hoon,park_jae_kwang,whang_liang-ming",all,all
WOS:000344823500027,Metabolic modelling of full-scale enhanced biological phosphorus removal sludge,Water Research,Water Research,2014,"metabolic modelling,polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos),anaerobic tca cycle,glycolysis,maintenance processes","lanham_ana_b,oehmen_adrian,saunders_aaron_m,carvalho_gilda,nielsen_per_h,reis_maria_a_m",all,all
WOS:000222857900027,"Are some putative glycogen accumulating organisms (GAO) in anaerobic: aerobic activated sludge systems members of the alpha-Proteobacteria? (Retracted article. See vol 155, pg 2460, 2009)",Microbiology-Sgm,Microbiology-Sgm,2004,NA,"beer_m,kong_yh,seviour_rj",all,all
WOS:000458833300001,Effect of Lactate on the Microbial Community and Process Performance of an EBPR System,Frontiers in Microbiology,Frontiers in Microbiology,2019,"candidatus accumulibacter phosphatis,tetrasphaera,poly-phosphate accumulating organism,lactate,glycogen accumulating metabolism","rubio-rincon_francisco_j,welles_laurens,lopez-vazque_carlos_m,abbas_ben,van_loosdrecht_mark_c_m,brdjanovic_damir",all,all
WOS:000251627300008,Endogenous metabolism of Candidatus Accumulibacter phosphatis under various starvation conditions,Water Research,Water Research,2007,"candidatus accumulibacter phosphatis,decay,endogenous metabolism,enhanced biological phosphorus removal (ebpr),maintenance,polyphosphate accumulating organism (pao),starvation,storage polymer","lu_huabing,keller_juerg,yuan_zhiguo",all,all
WOS:000234800200002,Which are the polyphosphate accumulating organisms in full-scale activated sludge enhanced biological phosphate removal systems in Australia?,Journal of Applied Microbiology,Journal of Applied...,2006,"actinobacteria,enhanced biological phosphate removal,fluorescence in situ hybridization,full scale activated sludge plants,glycogen-accumulating organisms,polyphosphate accumulating organisms,rhodocyclus","beer_m,stratton_hm,griffiths_pc,seviour_rj",all,all
WOS:000269849000001,Denitrifying phosphorus removal in a step-feed CAST with alternating anoxic-oxic operational strategy,Journal of Environmental Sciences,Journal of Environmental...,2009,"cyclic activated sludge technology,biological phosphorus removal,denitrifying polyphosphate-accumulating organisms","ma_juan,peng_yongzhen,wang_shuying,wang_li,liu_yang,ma_ningping",all,all
WOS:000277900200030,Electron Microscopic Analysis of Heat-Induced Leakage of Polyphosphate from a phoU Mutant of Escherichia coli,Bioscience Biotechnology and Biochemistry,Bioscience Biotechnology and...,2010,"polyphosphate,polyphosphate granules,heat treatment,electron microscopy,energy-dispersive x-ray analysis","kashihara_hitoshi,kang_bong_mun,omasa_takeshi,honda_kohsuke,sameshima_yuka,kuroda_akio,ohtake_hisao",all,all
WOS:000297490500038,Influence of sludge retention time on tolerance of copper toxicity for polyphosphate accumulating organisms linked to polyhydroxyalkanoates metabolism and phosphate removal,Bioresource Technology,Bioresource Technology,2011,"polyhydroxyalkanoates (pha),heavy metal,phosphorus accumulating organisms,sludge retention time","tsai_yung-pin,chen_hsiu-ting",all,all
WOS:000286499600022,Could nitrite/free nitrous acid favour GAOs over PAOs in enhanced biological phosphorus removal systems?,Water Science and Technology,Water Science and...,2011,"enhanced biological phosphorus removal (ebpr),free nitrous acid (fna),glycogen accumulating organisms (gaos),inhibition,nitrite,polyphosphate accumulating organisms (paos)","pijuan_m,ye_l,yuan_z",all,all
WOS:000431551400010,Isolation and Characterization of Pseudoxanthomonas sp Strain YP1 Capable of Denitrifying Phosphorus Removal (DPR),Geomicrobiology Journal,Geomicrobiology Journal,2018,"aerobic granular sludge (ags),denitrifying polyphosphate accumulating organisms (dpaos),denitrifying phosphorus removal (dpr),functional genes,phylogenetic analysis","wang_hongyu,zhang_wei,ye_yaping,he_qiulai,zhang_shilu",all,all
WOS:000180570600003,Enrichment of denitrifying glycogen-accumulating organisms in anaerobic/anoxic activated sludge system,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2003,"denitrifying glycogen-accumulating organisms (dgao),dpao,gao,toga,n2o, nitrite build-up","zeng_rj,yuan_zg,keller_j",all,all
WOS:000177989100024,Analysis of microbial community that performs enhanced biological phosphorus removal in activated sludge fed with acetate,Water Science and Technology,Water Science and...,2002,"activated sludge,community analysis,enhanced biological phosphorus removal (ebpr),pcr-dgge,polyphosphate accumulating organisms (paos),rhodocyclus","onuki_m,satoh_h,mino_t",all,all
WOS:000170035000011,Effects of pH on the rates of aerobic metabolism of phosphate-accumulating and glycogen-accumulating organisms,Water Environment Research,Water Environment Research,2001,"biological excess phosphorus removal,glycogen-accumulating organisms,ph,phosphorus-accumulating organisms","filipe_cdm,daigger_gt,grady_cpl",all,all
WOS:000178434900023,Effects of pH on enhanced biological phosphorus removal metabolisms,Water Science and Technology,Water Science and...,2002,"activated sludge,enhanced biological phosphorus removal,glycogen-accumulating organisms,ph,polyphosphate-accumulating organisms","schuler_aj,jenkins_d",all,all
WOS:000401379700005,A fluorescence in situ hybridization method for the measurement of denitrifying phosphorus-accumulation organisms and study on the metabolisms of activated sludge,Journal of Cleaner Production,Journal of Cleaner...,2017,"denitrifying phosphate-accumulating organisms,activated sludge,fluorescence in situ hybridization,non-fermentative,metabolic mechanisms","lu_qian,qian_wei,liu_wen,liu_hui,zhou_wenguang,deng_jinchuan,wang_qin,sun_yanfu,zhou_kangqun,ming_caibing,wang_baoe,yao_chuang,li_jun,du_jianjun",all,all
WOS:000076804800026,Dynamic modelling of enhanced biological phosphorus and nitrogen removal in activated sludge systems,Water Science and Technology,Water Science and...,1998,"activated sludge model no 2,biologically induced precipitation,enhanced biological phosphorus removal,phosphorus accumulating organisms,denitrification,dynamic simulation,polyphosphate,wastewater treatment","maurer_m,gujer_w",all,all
WOS:000427697900010,Polyphosphate-Accumulating Bacteria: Potential Contributors to Mineral Dissolution in the Oral Cavity,Applied and Environmental Microbiology,Applied and Environmental...,2018,"oral biofilms,polyphosphate,dental caries","breiland_ashley_a,flood_beverly_e,nikrad_julia,bakarich_john,husman_matthew,rhee_taekhyun,jones_robert_s,bailey_jake_v",all,all
WOS:000170425900012,"Synthesis of intracellular storage polymers by Amaricoccus kaplicensis, a tetrad forming bacterium present in activated sludge",Journal of Applied Microbiology,Journal of Applied...,2001,NA,"falvo_a,levantesi_c,rossetti_s,seviour_rj,tandoi_v",all,all
WOS:000234052600006,Microbial population response to changes of the operating conditions in a dynamic nutrient-removal sequencing batch reactor,Bioprocess and Biosystems Engineering,Bioprocess and Biosystems...,2005,"biological nutrient removal,sequencing batch reactor,phosphorus-accumulating organisms,denitrifying phosphorus-accumulating organisms,glycogen-accumulating organisms,kinetics","freitas_f,temudo_m,reis_mam",all,all
WOS:000264549400036,"Dynamics of Polyphosphate-Accumulating Bacteria in Wastewater Treatment Plant Microbial Communities Detected via DAPI (4 ',6 '-Diamidino-2-Phenylindole) and Tetracycline Labeling",Applied and Environmental Microbiology,Applied and Environmental...,2009,NA,"guenther_s,trutnau_m,kleinsteuber_s,hause_g,bley_t,roeske_i,harms_h,mueller_s",all,all
WOS:000239543700004,Calcium effect on enhanced biological phosphorus removal,Water Science and Technology,Water Science and...,2006,"calcium,ebpr,glycogen-accumulating metabolism (gam),polyphosphate-accumulating metabolism (pam),y-po4","barat_r,montoya_t,borras_l,seco_a,ferrer_j",all,all
WOS:000075920800021,Effect of polyphosphate limitation on the anaerobic metabolism of phosphorus-accumulating microorganisms,Applied Microbiology and Biotechnology,Applied Microbiology and...,1998,NA,"brdjanovic_d,van_loosdrecht_mcm,hooijmans_cm,mino_t,alaerts_gj,heijnen_jj",all,all
WOS:000307499700001,Accumulation of phosphate and polyphosphate by Cryptococcus humicola and Saccharomyces cerevisiae in the absence of nitrogen,Fems Yeast Research,Fems Yeast Research,2012,"saccharomyces cerevisiae,cryptococcus humicola,phosphate uptake,nitrogen starvation,magnesium ion,dapi,inorganic polyphosphate,fluorescence microscopy,phosphorus-accumulating organism","breus_natalia_a,ryazanova_lubov_p,dmitriev_vladimir_v,kulakovskaya_tatiana_v,kulaev_igor_s",all,all
WOS:000342314700013,Effect of different carbon sources on the biological phosphorus removal by a sequencing batch reactor using pressurized pure oxygen,Biotechnology and Biotechnological Equipment,Biotechnology and Biotechnological...,2014,"pressurized pure oxygen sequencing batch reactor (posbr),polyphosphate-accumulating organisms (paos),carbon source,biological phosphorus removal","wei_jie,imai_tsuyoshi,higuchi_takaya,arfarita_novi,yamamoto_koichi,sekine_masahiko,kanno_ariyo",all,all
