uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000229691800004,Development of a phosphate ion-selective microelectrode and its use in studies of the enhanced biological phosphorus removal (EBPR) process,Environmental Technology,Environmental Technology,2005,"phosphate ion-selective microelectrode,flocs,ebpr process,phosphate,microelectrode","wang_jj,bishop_pl"
WOS:000230156300004,Comparison of acetate and propionate uptake by polyphosphate accumulating organisms and glycogen accumulating organisms,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2005,"enhanced biological phosphorus removal (ebpr),fluorescence in situ hybridisation (fish),glycogen accumulating organism (gao),polyphosphate accumulating organism (pao),acetate,propionate","oehmen_a,yuan_zg,blackall_ll,keller_j"
WOS:000230178900004,Anaerobic metabolism of propionate by polyphosphate-accumulating organisms in enhanced biological phosphorus removal systems,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2005,NA,"oehmen_a,zeng_rj,yuan_zg,keller_j"
WOS:000230178900006,Diversity matters: Dynamic simulation of distributed bacterial states in suspended growth biological wastewater treatment systems,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2005,"wastewater treatment,pao,ebpr,distributed states,modeling",schuler_aj
WOS:000230375300036,Dietary phosphorus effects on characteristics of mechanically separated dairy manure,Transactions of the Asae,Transactions of the...,2005,"lactating cows,manure treatment,research-scale manure separation","knowlton_kf,love_ng,parsons_ca"
WOS:000230445700084,Identity and ecophysiology of uncultured actinobacterial polyphosphate-accumulating organisms in full-scale enhanced biological phosphorus removal plants,Applied and Environmental Microbiology,Applied and Environmental...,2005,NA,"kong_yh,nielsen_jl,nielsen_ph"
WOS:000231335500013,In situ identification and characterization of the microbial community structure of full-scale enhanced biological phosphorous removal plants in Japan,Water Research,Water Research,2005,"ebpr,full-scale activated sludge plants,fish,oligonucleotide probes,polyphosphate accumulating organisms,glycogen accumulating organisms,microbial community","wong_mt,mino_t,seviour_rj,onuki_m,liu_wt"
WOS:000232239600006,"Quadrisphaera granulorum gen. nov., sp nov., a gram-positive polyphosphate-accumulating coccus in tetrads or aggregates isolated from aerobic granules",International Journal of Systematic and Evolutionary Microbiology,International Journal of...,2005,NA,"maszenan_am,tay_jh,schumann_p,jiang_hl,tay_stl"
WOS:000232253100006,Effect of pH change on the performance and microbial community of enhanced biological phosphate removal process,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2005,"16s rdna,ebpr,gao,pao,ph,phosphate removal","zhang_t,liu_y,fang_hhp"
WOS:000232417800031,The effect of pH on the competition between polyphosphate-accumulating organisms and glycogen-accumulating organisms,Water Research,Water Research,2005,"enhanced biological phosphorus removal (ebpr),polyphosphate-accumulating organisms (pao),glycogen-accumulating organisms (gao),volatile fatty acids (vfa),ph,fluorescence in situ hybridisation (fish)","oehmen_a,vives_mt,lu_hb,yuan_zg,keller_j"
WOS:000232585500015,Aerobic phosphorus release linked to acetate uptake: Influence of PAO intracellular storage compounds,Biochemical Engineering Journal,Biochemical Engineering Journal,2005,"enhanced biological phosphorus removal,polyphosphate accumulating organisms,oxygen uptake rate,wastewater treatment","pijuan_m,guisasola_a,baeza_ja,carrera_j,casas_c,lafuente_j"
WOS:000232815200004,Enhanced phosphorus biological removal from wastewater - effect of microorganism acclimatization with different ratios of short-chain fatty acids mixture,Biochemical Engineering Journal,Biochemical Engineering Journal,2005,"phosphorus biological removal,wastewater,acetic acid,propionic acid,acclimatization","chen_yg,liu_y,zhou_q,gu_gw"
WOS:000234052600006,Microbial population response to changes of the operating conditions in a dynamic nutrient-removal sequencing batch reactor,Bioprocess and Biosystems Engineering,Bioprocess and Biosystems...,2005,"biological nutrient removal,sequencing batch reactor,phosphorus-accumulating organisms,denitrifying phosphorus-accumulating organisms,glycogen-accumulating organisms,kinetics","freitas_f,temudo_m,reis_mam"
WOS:000234416700010,Using nitrogen limitation to induce polyphosphate metabolism in engineered bioreactors,Journal of Environmental Engineering and Science,Journal of Environmental...,2005,"enhanced biological phosphorus removal,microbial storage products,nutrient limitation","harper_wf,moore_tl,russell_tl,turnbull_ja"
WOS:000234417600129,"Investigation of an acetate-fed denitrifying microbial community by stable isotope probing, full-cycle rRNA analysis, and fluorescent in situ hybridization-microautoradiography",Applied and Environmental Microbiology,Applied and Environmental...,2005,NA,"ginige_mp,keller_j,blackall_ll"
WOS:000234773400007,A new interpretation of ASM2d for modeling of SBR performance for enhanced biological phosphorus removal under different P/HAc ratios,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2006,"activated sludge,activated sludge model no. 2d,enhanced biological phosphate removal,microbial storage,phosphate accumulating organism,glycogen accumulating organisms,sequencing batch reactor,model calibration","yagci_n,insel_g,tasli_r,artan_n,randall_cw,orhon_d"
WOS:000234800200002,Which are the polyphosphate accumulating organisms in full-scale activated sludge enhanced biological phosphate removal systems in Australia?,Journal of Applied Microbiology,Journal of Applied...,2006,"actinobacteria,enhanced biological phosphate removal,fluorescence in situ hybridization,full scale activated sludge plants,glycogen-accumulating organisms,polyphosphate accumulating organisms,rhodocyclus","beer_m,stratton_hm,griffiths_pc,seviour_rj"
WOS:000235153300002,Competition between polyphosphate- and glycogen-accumulating organisms in enhanced-biological-phosphorus-removal systems: Effect of temperature and sludge age,Water Environment Research,Water Environment Research,2006,"acetate-uptake rate,enhanced-biological-phosphorus removal,glycogen-accumulating nonpolyphosphate organisms,polyphosphate-accumulating organisms,sludge age,temperature","whang_lm,park_jk"
WOS:000235272400016,Putative glycogen-accumulating organisms belonging to the Alphaproteobacteria identified through rRNA-based stable isotope probing,Microbiology-Sgm,Microbiology-Sgm,2006,NA,"meyer_rl,saunders_am,blackall_ll"
WOS:000235272900010,Comparison between direct microscopy and flow cytometry for rRNA-based quantification of Candidatus Accumulibacter phosphatis in activated sludge,Water Environment Research,Water Environment Research,2006,"flow cytometry,candidatus accumulibacter phosphatis,fluorescent in-situ hybridization,activated sludge,sequencing-batch reactor","perez-feito_r,peccia_j,noguera_dr"
WOS:000235330900011,Ecophysiology of a group of uncultured Gammaproteobacterial glycogen-accumulating organisms in full-scale enhanced biological phosphorus removal wastewater treatment plants,Environmental Microbiology,Environmental Microbiology,2006,NA,"kong_yh,xia_y,nielsen_jl,nielsen_ph"
WOS:000235727700016,Integration of nitrification and denitrifying dephosphatation in airlift loop sequencing batch biofilm reactor,Process Biochemistry,Process Biochemistry,2006,"biological nitrogen removal,biological phosphorus removal,nitrification,denitrifying dephosphatation,airlift loop,sequencing batch biofilm reactor","zhang_zy,zhou_jt,wang_j,guo_hy,tong_ja"
WOS:000236102300007,"Identifying causes for N2O accumulation in a lab-scale sequencing batch reactor performing simultaneous nitrification, denitrification and phosphorus removal",Journal of Biotechnology,Journal of Biotechnology,2006,"n2o,pao,gao,sbr,denitrification,simultaneous nitrification,denitrification and phosphorus removal (sndpr)","lemaire_r,meyer_r,taske_a,crocetti_gr,keller_j,yuan_zg"
WOS:000236296100006,Accumulation of polyhydroxyalkanoates by Microlunatus phosphovorus under various growth conditions,Journal of Industrial Microbiology and Biotechnology,Journal of Industrial...,2006,"activated-sludge systems,microlunatus phosphovorus,polyhydroxyalkanoate,poly(3-hydroxybutyrate),bacterial storage,pha,phb","akar_a,akkaya_eu,yesiladali_sk,celikyilmaz_g,cokgor_eu,tamerler_c,orhon_d,cakar_zp"
WOS:000236628400009,Combining anoxic denitrifying ability with aerobic-anoxic phosphorus-removal examinations to screen denitrifying phosphorus-removing bacteria,International Biodeterioration and Biodegradation,International Biodeterioration and...,2006,"anaerobic-aerobic (or anaerobic-anoxic) processes,denitrifying phosphorus-removal bacteria,p-removal mechanism,polyphosphate","shi_hp,lee_cm"
WOS:000237540100003,Competition between polyphosphate and glycogen accumulating organisms in enhanced biological phosphorus removal systems with acetate and propionate as carbon sources,Journal of Biotechnology,Journal of Biotechnology,2006,"enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos),acetate,propionate,microbial competition","oehmen_adrian,saunders_aaron_m,vives_m_teresa,yuan_zhiguo,keller_jurg"
WOS:000237540100013,Net P-removal deterioration in enriched PAO sludge subjected to permanent aerobic conditions,Journal of Biotechnology,Journal of Biotechnology,2006,"enhanced biological phosphorus removal (ebpr),phosphorus accumulating organisms (pao),fluorescence in situ hybridisation (fish),oxygen uptake rate (our),wastewater","pijuan_maite,guisasola_albert,baeza_juan_antonio,carrera_julian,casas_carles,lafuente_javier"
WOS:000237853400002,Endogenous processes during long-term starvation in activated sludge performing enhanced biological phosphorus removal,Water Research,Water Research,2006,"maintenance,decay,lysis,endogenous respiration,ebpr,pao,starvation","lopez_c,pons_m_n,morgenroth_e"
WOS:000238056000028,Improving the start-up of an EBPR system using OUR to control the aerobic phase length: a simulation study,Water Science and Technology,Water Science and...,2006,"activated sludge models,control,enhanced biological phosphorus removal,oxygen uptake rate,polyphosphate accumulating organisms,sequencing batch reactor","guisasola_a,pijuan_m,baeza_j_a,carrera_j,lafuente_j"
WOS:000238143000016,Evaluation of sludge reduction and phosphorus recovery efficiencies in a new advanced wastewater treatment system using denitrifying polyphosphate accumulating organisms,Water Science and Technology,Water Science and...,2006,"anaerobic-oxic-anoxic (a/o/a) system,denitrifying polyphosphate-accumulating organisms (dnpaos),excess sludge reduction,ozonation,phosphorus recovery,zirconium ferrite adsorbent","suzuki_y,kondo_t,nakagawa_v,tsuneda_s,hirata_a,shimizu_y,inamori_y"
WOS:000238350700012,Sequencing batch membrane biofilm reactor for simultaneous nitrogen and phosphorus removal: Novel application of membrane-aerated biofilm,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2006,"gas-permeable membrane,sequencing batch membrane biofilm reactor (sbmbfr),membrane aeration,simultaneous nitrogen and phosphorus removal,denitrifying polyphosphate-accumulating organisms (dnpaos)","terada_akihiko,yamamoto_tetsuya,tsuneda_satoshi,hirata_akira"
WOS:000238859400019,Comparison of nutrient removal efficiency between pre- and post-denitrification wastewater treatments,Water Science and Technology,Water Science and...,2006,"denitrifying dephosphatation,dephanox,ebpr,modified uct","hamada_k,kuba_t,torrico_v,okazaki_m,kusuda_t"
WOS:000238946800022,Effect of particulate biodegradable COD in a post-denitrification enhanced biological phosphorus removal system,Journal of Environmental Science and Health Part A-Toxic/Hazardous Substances and Environmental Engineering,Journal of Environmental...,2006,"denitrifying polyphosphate-accumulating organisms,post-denitrification configuration,raw wastewater,primary effluent,particulate biodegradable substrate,readily biodegradable substrate,fermentation products","torrico_vladimir,kuba_takahiro,kusuda_tetsuya"
