uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix,environment,category
WOS:000328826900030,Observation of polyphosphate bodies and DNA during the cell division cycle of Synechococcus elongatus PCC 7942,Plant Biology,Plant Biology,2014,"cyanobacteria,electron microscopy,hoechst 33342,neisser staining","seki_y,nitta_k,kaneko_y",all,all
WOS:000328829900002,Fire retardancy of polyurea and silylated alpha-zirconium phosphate composites with ammonium polyphosphate,Journal of Fire Sciences,Journal of Fire...,2014,"polyurea,-zirconium phosphate,fire retardancy,ammonium polyphosphate","cai_guipeng,wilkie_charles_a",all,all
WOS:A1992JN09700010,REGULATION OF POLYPHOSPHATE METABOLISM IN ACINETOBACTER STRAIN-210A GROWN IN CARBON-LIMITED AND PHOSPHATE-LIMITED CONTINUOUS CULTURES,Archives of Microbiology,Archives of Microbiology,1992,"acinetobacter,polyphosphate,poly-beta-hydroxybutyric acid,continuous culture,phosphate limitation,polyphosphate,amp phosphotransferase,polyphosphatase,alkaline phosphatase,phosphate uptake","bonting_cfc,vanveen_hw,taverne_a,kortstee_gjj,zehnder_ajb",all,all
WOS:A19678957800014,POLYPHOSPHATE ESTER AS A SYNTHETIC AGENT .6. BISCHLER-NAPIERALSKI REACTION OF TRYPTAMINE AND TRYPTOPHAN DERIVATIVES BY MEANS OF POLYPHOSPHATE ESTER,Chemical and Pharmaceutical Bulletin,Chemical and Pharmaceutical...,1967,NA,"kanaoka_y,sato_e,ban_y",all,all
WOS:000239569800005,Bioenergy beads: A tool for regeneration of ATP/NTP in biocatalytic synthesis,Artificial Cells Blood Substitutes and Biotechnology,Artificial Cells Blood...,2006,"atp-regeneration,immobilization,inclusion bodies,polyphosphate kinase","nahalka_jozef,gemeiner_peter,bucko_marek,wang_peng_george",all,all
WOS:A1970F657400007,RESEARCH ON ENZYMES OF POLYPHOSPHATE METABOLISM IN YEAST .1. STUDIES ON VARIATIONS OF ENZYME ACTIVITIES AS A FUNCTION OF INTRACELLULAR POLYPHOSPHATE CONCENTRATION,Bulletin De La Societe De Chimie Biologique,Bulletin De La...,1970,NA,"felter_s,stahl_ajc",all,all
WOS:000171364500003,Synthesis and crystal structure of the binary polyphosphate AgMn(PO3)(3),Russian Journal of Inorganic Chemistry,Russian Journal of...,2001,NA,"murashova_ev,chudinova_nn,balagina_gm",all,all
WOS:A1996UY51600006,Modulation of the phosphate-starvation response in Escherichia coli by genetic manipulation of the polyphosphate pathways,Biotechnology and Bioengineering,Biotechnology and Bioengineering,1996,"polyphosphate,escherichia coli,phosphate starvation,gene expression, heterologous","sharfstein_st,vandien_sj,keasling_jd",all,all
WOS:000327829800029,Characterization of Polyphosphate Glucokinase SCO5059 from Streptomyces coelicolor A3(2),Bioscience Biotechnology and Biochemistry,Bioscience Biotechnology and...,2013,"polyphosphate glucokinase,sco5059,streptomyces coelicolor a3(2),glucose 6-phosphate","koide_mai,miyanaga_akimasa,kudo_fumitaka,eguchi_tadashi",all,all
WOS:000177544200008,Enhanced phosphate uptake and polyphosphate accumulation in Burkholderia cepacia grown under low-pH conditions,Microbial Ecology,Microbial Ecology,2002,NA,"mullan_a,quinn_jp,mcgrath_jw",all,all
WOS:000185193700018,"Primary structure of inorganic polyphosphate/ATP-NAD kinase from Micrococcus flavus, and occurrence of substrate inorganic polyphosphate for the enzyme",Bioscience Biotechnology and Biochemistry,Bioscience Biotechnology and...,2003,"inorganic polyphosphate,nad kinase,micrococcus flavus,atp synthase,divergent evolution","kawai_s,mori_s,murata_k",all,all
WOS:A1984SJ49100028,PREPARATION AND SYNTHETIC USE OF TRIMETHYLSILYL POLYPHOSPHATE - A NEW STEREOSELECTIVE ALDOL-TYPE REACTION IN THE PRESENCE OF TRIMETHYLSILYL POLYPHOSPHATE,Journal of Organic Chemistry,Journal of Organic...,1984,NA,"imamoto_t,matsumoto_t,yokoyama_h,yokoyama_m,yamaguchi_k",all,all
WOS:000375910300001,Chemical nature of alkaline polyphosphate boundary film at heated rubbing surfaces,Scientific Reports,Scientific Reports,2016,NA,"wan_shanhong,tieu_a_kiet,zhu_qiang,zhu_hongtao,cui_shaogang,mitchell_david_r_g,kong_charlie,cowie_bruce,denman_john_a,liu_rong",all,all
WOS:000221826600020,Zinc detoxification by a cyanobacterium from a metal contaminated bay in Brazil,Brazilian Archives of Biology and Technology,Brazilian Archives of...,2004,"heavy metals,zinc,sepetiba bay,polyphosphate granules,glycogen granules,detoxification","andrade_l,keim_cn,farina_m,pfeiffer_wc",all,all
WOS:000183578500032,Crystallization and characterization of polyphosphate kinase from Escherichia coli,Biochemical and Biophysical Research Communications,Biochemical and Biophysical...,2003,"polyphosphate,polyphosphate kinase,antibiotic resistance,se-met mad experiment","zhu_y,lee_ssk,xu_wq",all,all
WOS:000209583100022,All1371 is a polyphosphate-dependent glucokinase in Anabaena sp PCC 7120,Microbiology-Sgm,Microbiology-Sgm,2014,NA,"klemke_friederike,beyer_gabriele,sawade_linda,saitov_ali,korte_thomas,maldener_iris,lockau_wolfgang,nuernberg_dennis_j,volkmer_thomas",all,all
WOS:000225719300057,Uranyl precipitation by Pseudomonas aeruginosa via controlled polyphosphate metabolism,Applied and Environmental Microbiology,Applied and Environmental...,2004,NA,"renninger_n,knopp_r,nitsche_h,clark_ds,keasling_jd",all,all
WOS:A1996TX69700053,"Cloning, expression, and characterization of polyphosphate glucokinase from Mycobacterium tuberculosis",Journal of Biological Chemistry,Journal of Biological...,1996,NA,"hsieh_pc,shenoy_bc,samols_d,phillips_nfb",all,all
WOS:000230265400019,Crystal structure of a polyphosphate kinase and its implications for polyphosphate synthesis,Embo Reports,Embo Reports,2005,"polyphosphate,polyphosphate kinase,antibiotic,crystal structure,polymerase","zhu_y,huang_wj,lee_ssk,xu_wq",all,all
WOS:000174393900008,Polyphosphate produced in recombinant Escherichia coli confers mercury resistance,Fems Microbiology Letters,Fems Microbiology Letters,2002,"polyphosphate,mercury resistance,fusion plasmid pmkb18,mer genes,ppk","pan-hou_h,kiyono_m,omura_h,omura_t,endo_g",all,all
WOS:000253853300003,Effect of inorganic polyphosphate in periodontitis in the elderly,Gerodontology,Gerodontology,2008,"periodontitis,randomised controlled trial,elderly,anti-ageing","yamaoka_minoru,uematsu_takashi,shiba_toshikazu,matsuura_takashi,ono_yuusuke,ishizuka_masahicle,naramoto_hiroko,takahashi_masahiro,sugiura-tomita_maki,iguchi_kousei,yamashita_shuichiro,furusawa_kiyofumi",all,all
WOS:000278617000047,Fluorometric Quantification of Natural Inorganic Polyphosphate,Environmental Science and Technology,Environmental Science and...,2010,NA,"diaz_julia_m,ingall_ellery_d",all,all
WOS:000172467300018,Evaluation of ppk-specified polyphosphate as a mercury remedial tool,Biological and Pharmaceutical Bulletin,Biological and Pharmaceutical...,2001,"polyphosphate,mercury-remediation,pmk27,mert,merp,ppk","pan-hou_h,kiyono_m,kawase_t,omura_t,endo_g",all,all
WOS:000486890200001,"Polyphosphate, Zn2+ and high molecular weight kininogen modulate individual reactions of the contact pathway of blood clotting",Journal of Thrombosis and Haemostasis,Journal of Thrombosis...,2019,"blood coagulation factors,polyphosphates,prekallikrein,thrombosis,zinc","wang_yuqi,ivanov_ivan,smith_stephanie_a,gailani_david,morrissey_james_h",all,all
WOS:000177558600091,Studies of rare earth polyphosphate glasses of composition [NaxM(1-x)/2aDy(1-x)/2aPO3](n),Asian Journal of Chemistry,Asian Journal of...,2002,"rare earth polyphosphate,glasses","seth_g,agrawal_a",all,all
WOS:000500853500008,Core/shell structure magnesium hydroxide@polyphosphate metal salt: preparation and its performance on the flame retardancy for ethylene vinyl acetate copolymer,Journal of Thermal Analysis and Calorimetry,Journal of Thermal...,2019,"magnesium hydroxide,polyphosphate,flame retardant,smoke suppressing","liu_hao,wu_hongjuan,song_qingyi,zhang_jingyi,li_weihao,qu_hongqiang",all,all
WOS:000166121500046,Thermotoga maritima phosphofructokinases: Expression and characterization of two unique enzymes,Journal of Bacteriology,Journal of Bacteriology,2001,NA,"ding_yhr,ronimus_rs,morgan_hw",all,all
WOS:A1994NB53800006,DEMONSTRATION OF A SHORT-CHAIN POLYPHOSPHATE IN PISOLITHUS-TINCTORIUS AND THE IMPLICATIONS FOR PHOSPHORUS TRANSPORT,New Phytologist,New Phytologist,1994,"polyphosphate,ectomycorrhiza,phosphorus transport,nmr spectroscopy,fungus,pisolithus tinctorius","ashford_ae,ryde_s,barrow_kd",all,all
WOS:000177989100025,Polyphosphate kinase genes from activated sludge carrying out enhanced biological phosphorus removal,Water Science and Technology,Water Science and...,2002,"activated sludge,biological phosphorus removal,polyphosphate kinase,rhodocyclus","mcmahon_kd,jenkins_d,keasling_jd",all,all
WOS:A1995TG91500051,IN-SITU P-31 NUCLEAR-MAGNETIC-RESONANCE FOR OBSERVATION OF POLYPHOSPHATE AND CATABOLITE RESPONSES OF CHEMOSTAT-CULTIVATED SACCHAROMYCES-CEREVISIAE AFTER ALKALINIZATION,Applied and Environmental Microbiology,Applied and Environmental...,1995,NA,"castro_cd,meehan_aj,koretsky_ap,domach_mm",all,all
WOS:000416498100019,Quantification of Polyphosphate in Microalgae by Raman Microscopy and by a Reference Enzymatic Assay,Analytical Chemistry,Analytical Chemistry,2017,NA,"moudrikova_sarka,sadowsky_andres,metzger_sabine,nedbal_ladislav,mettler-altmann_tabea,mojzes_peter",all,all
WOS:000225871600006,Polyphosphate determination in calcium acetate-lactate (CAL) extracts by an indirect colorimetric method,Journal of Plant Nutrition and Soil Science,Journal of Plant...,2004,"cal method,polyphosphate,condensed phosphates,hydrolysis,orthophosphate,colorimetric method","torres-dorante_lo,claassen_n,steingrobe_b,olfs_hw",all,all
WOS:A1991EV03100003,PERIPLASMIC AND INTRACYTOPLASMIC POLYPHOSPHATE AND EASILY WASHABLE PHOSPHATE IN PURE CULTURES OF SEWAGE BACTERIA,Water Research,Water Research,1991,"activated sludge,biological phosphorus removal,phosphate precipitation,cell surface polyphosphate,polyphosphate-accumulating bacteria,acinetobacter","streichan_m,schon_g",all,all
WOS:A1996VF37100011,Inorganic polyphosphates in the developing freshwater sponge Ephydatia muelleri: Effect of stress by polluted waters,Environmental Toxicology and Chemistry,Environmental Toxicology and...,1996,"polyphosphate,pollution,theophylline,gemmulation,ephydatia muelleri","imsiecke_g,munkner_j,lorenz_b,bachinski_n,muller_weg,schroder_hc",all,all
WOS:000408241300001,Polyphosphate in Neonates: Less Shedding from Platelets and Divergent Prothrombotic Capacity Due to Lower TFPI Levels,Frontiers in Physiology,Frontiers in Physiology,2017,"newborn,polyphosphate,blood platelets,thrombin,blood coagulation tests","schlagenhauf_axel,haidl_harald,pohl_sina,weiss_eva-christine,leschnik_bettina,gallistl_siegfried,muntean_wolfgang",all,all
WOS:000080034500039,Cloning and characterization of polyphosphate kinase and exopolyphosphatase genes from Pseudomonas aeruginosa 8830,Applied and Environmental Microbiology,Applied and Environmental...,1999,NA,"zago_a,chugani_s,chakrabarty_am",all,all
WOS:000078560700008,NMR-observed phosphate trafficking and polyphosphate dynamics in wild-type and vph1-1 mutant Saccharomyces cerevisiae in response to stresses,Biotechnology Progress,Biotechnology Progress,1999,NA,"castrol_cd,koretsky_ap,domach_mm",all,all
WOS:000341486600014,Degradation of polyphosphates by polyphosphate kinases from Ruegeria pomeroyi,Biotechnology Letters,Biotechnology Letters,2014,"calgon,calcium salts,polyphosphate degradation,polyphosphate kinase,ppk2 homolog,ruegeria pomeroyi","achbergerova_lucia,nahalka_jozef",all,all
WOS:000301290500037,Synthesis of aluminum tri-polyphosphate anticorrosion pigment from bauxite tailings,Transactions of Nonferrous Metals Society of China,Transactions of Nonferrous...,2012,"aluminum tri-polyphosphate,waste processing,electrochemical impedance spectroscopy","lu_qing-hua,hu_yue-hua",all,all
WOS:000414572000009,The cadmium tolerance in Saccharomyces cerevisiae depends on inorganic polyphosphate,Journal of Basic Microbiology,Journal of Basic...,2017,"cadmium,polyphosphate,ppn1,ppx1,yeast","trilisenko_ludmila,kulakovskaya_ekaterina,kulakovskaya_tatiana",all,all
WOS:000277900200030,Electron Microscopic Analysis of Heat-Induced Leakage of Polyphosphate from a phoU Mutant of Escherichia coli,Bioscience Biotechnology and Biochemistry,Bioscience Biotechnology and...,2010,"polyphosphate,polyphosphate granules,heat treatment,electron microscopy,energy-dispersive x-ray analysis","kashihara_hitoshi,kang_bong_mun,omasa_takeshi,honda_kohsuke,sameshima_yuka,kuroda_akio,ohtake_hisao",all,all
WOS:A1969C428600010,"POLYPHOSPHATE ESTER AS A SYNTHETIC AGENT .11. A NOVEL SYNTHESIS OF ETHYLINDOLENINES BY ETHYLATION OF 2,3-DISUBSTITUTED INDOLES WITH POLYPHOSPHATE ESTER",Tetrahedron,Tetrahedron,1969,NA,"yonemitsu_o,miyashitk,ban_y,kanaoka_y",all,all
WOS:000289174000036,Mechanical and in vitro degradation behavior of ultrafine calcium polyphosphate reinforced magnesium-alloy composites,Materials and Design,Materials and Design,2011,"magnesium-matrix composite,corrosion,mechanical","feng_ailing,han_yong",all,all
WOS:000430230200002,Ability of Polyphosphate and Nucleic Acids to Trigger Blood Clotting: Some Observations and Caveats,Frontiers in Medicine,Frontiers in Medicine,2018,"polyphosphate,nucleic acids,contact pathway,blood coagulation,dna,rna","smith_stephanie_a,gajsiewicz_joshua_m,morrissey_james_h",all,all
WOS:000244736600031,Influence of long-chain polyphosphate and heat treatment on Clostridium cochlearium and Clostridium sporogenes isolated from processed cheese spread,Journal of Food Protection,Journal of Food...,2007,NA,"borch_elisabeth,lycken_lena",all,all
WOS:000187662200009,Aluminum polyphosphate gels structural evolution probed by NMR spectroscopy,Journal of the Brazilian Chemical Society,Journal of the...,2003,"polyphosphate gels,p-31 nmr,al-27 nmr,aluminum polyphosphate,sol-gel",galembeck_a,all,all
WOS:000234802400016,Effects of phosphorus on polyphosphate accumulation by Cunninghamella elegans,Brazilian Journal of Microbiology,Brazilian Journal of...,2003,"polyphosphate,accumulation,ultrastructural cytochemistry,cunninghamella elegans,ortophosfate","de_lima_mab,do_nascimento_ae,de_souza_w,fukushima_k,de_campos-takaki_gm",all,all
WOS:000320032800001,Polyphosphate and Its Diverse Functions in Host Cells and Pathogens,Plos Pathogens,Plos Pathogens,2013,NA,"moreno_silvia_n_j,docampo_roberto",all,all
WOS:A1993LU85800017,PURIFICATION AND CHARACTERIZATION OF POLYPHOSPHATE KINASE FROM NEISSERIA-MENINGITIDIS,Infection and Immunity,Infection and Immunity,1993,NA,"tinsley_cr,manjula_bn,gotschlich_ec",all,all
WOS:A1987L259700014,THE SOLUTION BEHAVIOR OF POLYPHOSPHATE COMPOUNDS .3. FRACTIONATION BY GEL-FILTRATION AND DETERMINATION OF INTRINSIC VISCOSITY-MOLECULAR WEIGHT RELATIONSHIP FOR POTASSIUM POLYPHOSPHATE,Nippon Kagaku Kaishi,Nippon Kagaku Kaishi,1987,NA,"nakahara_h,kobayashi_e,hattori_s,kamata_t",all,all
WOS:000414309000004,Effect of char sulfonic acid and ammonium polyphosphate on flame retardancy and thermal properties of epoxy resin and polyamide composites,Journal of Fire Sciences,Journal of Fire...,2017,"epoxy resin and polyamide composites,char sulfonic acid,ammonium polyphosphate,flame retardant","yuan_liping,feng_siyu,hu_yunchu,fan_youhua",all,all
WOS:000298401000034,Polyphosphate is a cofactor for the activation of factor XI by thrombin,Blood,Blood,2011,NA,"choi_sharon_h,smith_stephanie_a,morrissey_james_h",all,all
WOS:000330712400001,PPK1 and PPK2-which polyphosphate kinase is older?,Biologia,Biologia,2014,"evolution,polyphosphate,polyphosphate kinase,nucleoside phosphates","achbergerova_lucia,nahalka_jozef",all,all
WOS:A1997XQ60500038,Novel components and enzymatic activities of the human erythrocyte plasma membrane calcium pump,Febs Letters,Febs Letters,1997,"poly (3-hydroxybutyrate),polyphosphate,polyphosphate kinase,ca2+ atpase","reusch_rn,huang_rp,koskkosicka_d",all,all
WOS:A1994QE02400023,GENETIC APPROACH TO ENHANCED BIOLOGICAL PHOSPHORUS REMOVAL,Water Science and Technology,Water Science and...,1994,"bacteria,biological phosphorus removal,exopolyphosphatase,gene manipulation,phosphate transport system,polyphosphate kinase,polyphosphate","ohtake_h,yamada_k,hardoyo,muramatsu_a,anbe_y,kato_j,shinjo_h",all,all
WOS:000273864500032,Evaluation of novel alginate dialdehyde cross-linked chitosan/calcium polyphosphate composite scaffolds for meniscus tissue engineering,Carbohydrate Polymers,Carbohydrate Polymers,2010,"chitosan,inorganic polymer,composites,tissue engineering","wang_jianyun,fu_weili,zhang_dongming,yu_xixun,li_jian,wan_changxiu",all,all
WOS:000247607300010,"Polyphosphate-fertilizer solution stability with time, temperature, and pH",Journal of Plant Nutrition and Soil Science,Journal of Plant...,2007,"fertilizer-solution stability,hydrolysis,ion chromatography,orthophosphate,polyphosphate,pyrophosphate,tripolyphosphate","mcbeath_therese_m,lombi_enzo,mclaughlin_michael_j,buenemann_else_k",all,all
WOS:000365041400003,The effects of aluminum hydroxide and ammonium polyphosphate on the flame retardancy and mechanical property of polyisocyanurate-polyurethane foams,Journal of Fire Sciences,Journal of Fire...,2015,"polyisocyanurate-polyurethane foams,flame retardant,aluminum hydroxide,ammonium polyphosphate","liu_yanlin,he_jiyu,yang_rongjie",all,all
